0,RCEz7Grp3_0Cg6tia6hfgg,Spicelife Indian Fare,"['indpak', 'himalayan', 'desserts']",3,2,193,4.5,128 Ellington Blvd,Gaithersburg,MD
1,UzwdIqHA7m1mjCC73UzUFA,Kabob N Karahi,"['pakistani', 'halal', 'indpak']",3,2,314,4.0,15521 New Hampshire Ave,Silver Spring,MD
2,waqeV74OenbbneTvlJdkgw,Kabob Palace,"['halal', 'pakistani']",2,2,1897,4.0,2315 S Eads St,Arlington,VA
3,R_3QeczpV_6uky1-8rV0gg,Bollywood Bistro,['indpak'],1,2,246,4.5,9853 Georgetown Pike,Great Falls,VA
4,3YgzcEWDgn1vPO2pswOeQA,Ravi Kabob House,"['pakistani', 'halal']",2,2,727,4.0,305 N Glebe Rd,Arlington,VA
5,zwFMnt8CuevYAojSk_ZIMA,Aroma Restaurant,['indpak'],1,0,18,4.5,4044 Campbell Ave,Arlington,VA
6,HY5w1bX1kOgUmWjtRLZSkA,Afghan Bistro,"['afghani', 'mideastern', 'halal']",3,2,836,4.5,8081-D Alban Rd,Springfield,VA
7,8om_pVj5dCNrwJbDcxSw_g,Kabob BQ,"['afghani', 'halal', 'mideastern']",3,0,94,5.0,2246 Crain Hwy,Waldorf,MD
8,fhEXaIClYofYgIu06KO07A,Passage To India,"['indpak', 'vegan']",2,2,211,3.5,4931 Cordell Ave,Bethesda,MD
9,zwu4hYcBeTvgrwHHYs8BGQ,Laliguras Indian & Nepali Bistro,"['indpak', 'himalayan']",2,2,179,3.5,4221 Connecticut Ave NW,"Washington, DC",DC
10,nub-95vS5XDfGY57k0Yr-Q,Bethesda Curry Kitchen,"['indpak', 'halal']",2,2,123,3.5,4860 Cordell Ave,Bethesda,MD
11,HQraraaSqUb55U0H1BB2pQ,Moh Moh Licious,"['himalayan', 'asianfusion']",2,1,80,4.5,7414 Georgia Ave NW,"Washington, DC",DC
12,Rr8b0spgaHMSpD2j_mNbCg,Spice Kraft Indian Bistro - Clarendon,['indpak'],1,0,5,4.5,1135 N Highland St,Arlington,VA
13,W0qMaTxupYjzmx9uEMOoiA,Jewel of India,"['indpak', 'bars', 'soup']",3,2,531,4.0,10151 New Hampshire Ave,Silver Spring,MD
14,xCTG9oRpKS1BvyT8-jhHGw,Adyar Ananda Bhavan A2B,"['indpak', 'vegetarian']",2,2,67,3.5,645 Elden St,Herndon,VA
15,xstnxSbifkG_He7c4A7dLQ,Nirvana Indian Cuisine,['indpak'],1,0,126,4.0,3474 Olney Laytonsville Rd,Olney,MD
16,1i0gf9awbeXMkrkpjWOaJg,Aracosia - McLean,"['afghani', 'steak', 'whiskeybars']",3,0,100,5.0,1381 Beverly Rd,McLean,VA
17,fZ_7llLZzKXlSBggB6ZZTA,Bella,"['indpak', 'italian', 'pizza']",3,2,200,4.5,7423 Van Dusen Rd,Laurel,MD
18,0CTSRB3caXzURlGYEBzvLA,Clove & Cardamom,['indpak'],1,0,6,4.5,6000 Merriweather Dr,Columbia,MD
19,y3LxuISi5at89ApvY32l1Q,Spice N Curry,['indpak'],1,2,194,4.5,6590 Old Waterloo Rd,Elkridge,MD
20,ciDePjSj38rK6lFh-0KciQ,Salt and Pepper Grill II,"['pakistani', 'indpak']",2,2,82,3.5,3925 14th St NW,"Washington, DC",DC
21,GYJqSzwhct6ITCI8vJjt8Q,Sapphire Tysons,"['indpak', 'pakistani', 'newamerican']",3,2,216,4.0,8201 Greensboro Dr,McLean,VA
