1,xisbDQUw5WbgG61tYilngA,New Tandoori Cafe,"['indpak', 'pakistani']",2,2,671,3.5,5134 Stevens Creek Blvd,San Jose,CA
2,-nDxgySsrTlzbjEc8HuJKA,Malabar Coast,['indpak'],1,0,118,4.0,2777 El Camino Real,Santa Clara,CA
3,Agj2VmR-jyGnL_SlzUbv-w,Abhiruchi,"['indpak', 'vegetarian', 'breakfast_brunch']",3,1,189,4.0,893 E El Camino Real,Sunnyvale,CA
4,X7GqGhp7GaSrWseBbBrG2A,UlavacharU,"['indpak', 'desserts', 'seafood']",3,2,1890,4.0,685 E El Camino Real,Sunnyvale,CA
5,pBmVS5S3kDG8pNehjb5xxQ,Madras Cafe,"['indpak', 'vegetarian']",2,1,1687,4.0,1177 W El Camino Real,Sunnyvale,CA
6,p0Y8wqPD_JVSEWuEovKXqQ,Masala Desi Cafe,"['indpak', 'coffee']",2,0,8,5.0,2137 Roosevelt Ave,Redwood City,CA
7,7VFi_m6xNv2oXiGfOy1ZkQ,Star Udupi Cafe,"['vegetarian', 'indpak']",2,2,186,4.0,2690 El Camino Real,Santa Clara,CA
8,BYFGYvLARt3N0cyw-F3Nyg,Great Indian Cuisine,"['indpak', 'vegetarian', 'halal']",3,2,563,4.0,2026 Agnew Rd,Santa Clara,CA
9,7R84GWHYCA4rwy4i5OD_BA,Curriz & Grill,['indpak'],1,2,82,4.5,1191 E Arques Ave,Sunnyvale,CA
10,AbcqhrPrlGTkRKWZLhtIvw,AappaKadai,['indpak'],1,2,499,3.5,3075 El Camino Real,Santa Clara,CA
11,j2JDQWclBUu5Y2X61QQnew,Dosa Point,"['indpak', 'halal']",2,2,104,4.5,840 Willow Rd,Menlo Park,CA
12,Leb2G782JgsX7irk5yomRw,Kathmandu Cuisine,"['himalayan', 'indpak']",2,0,148,4.5,138 S Main St,Milpitas,CA
13,YxeuxO6BDefPADHO6axjSw,Little India,['indpak'],1,2,237,4.5,1340 1st St,Gilroy,CA
14,4H9BQWOBBpEOu40WtFAzcw,Sri's Kitchen,['indpak'],1,1,199,3.0,3730 N 1st St,San Jose,CA
15,hpVcB0Fh67qjqbQSNruJ1A,Bombay Street Food,"['indpak', 'halal']",2,0,38,3.5,41035 Fremont Blvd,Fremont,CA
16,uQkrc4wtc29zMIfuhnEFpw,Parktown Pizza Company,"['indpak', 'pizza', 'sportsbars']",3,0,44,4.0,3039 Meridian Avenue,San Jose,CA
17,Vq_jMXXLhjmPSr4Gc4l4xQ,Bandi Biryani,['indpak'],1,0,47,4.0,808 W El Camino Real,Sunnyvale,CA
18,g6caeTmJW8A8678Sni-jVA,Desi Tadka & Chaat & Dosa,"['indpak', 'breakfast_brunch']",2,0,2,4.5,954 E El Camino Real Rd,Sunnyvale,CA
19,TiRJUIDQyjIatt-msTSkQw,Kabab and Curry's,"['indpak', 'pakistani', 'halal']",3,2,1489,3.5,1498 Isabella St,Santa Clara,CA
20,1QJiMa54JzE3uuWhjs0EJg,Naan N Masala,['indpak'],1,1,1587,3.5,94 S Dempsey Rd,Milpitas,CA
21,6KaP6iWhIC7Rvce3eYJv6A,Ambrosia India Bistro - Scotts Valley,['indpak'],1,2,277,4.5,6006 La Madrona Dr,Scotts Valley,CA
22,28LKJRdt7UA1NkwnOf-H3Q,Indian Street Cafe,['indpak'],1,2,39,2.5,50 Skyport Dr,San Jose,CA
23,3b0yY-kCOG-1Eq9oamlSzw,Zareen's,"['indpak', 'halal', 'pakistani']",3,2,1298,4.5,365 S California Ave,Palo Alto,CA
24,cysMX_BG4hl7VjETg2jKvQ,Red Chillies,"['indpak', 'buffets']",2,2,606,4.0,167 S Main St,Milpitas,CA
25,FFnDIW-s3p_nwUjE4IMe2Q,Paradise Biryani Pointe,['indpak'],1,2,847,3.0,2961 El Camino Real,Santa Clara,CA
26,1bOP1Yzx0A8ekLfAlfXqdA,Delhiwala Chaat,"['foodtrucks', 'indpak', 'vegetarian']",3,1,303,4.5,590 Old San Francisco Rd,Sunnyvale,CA
27,ct3SE4E66f3biWy9ExQTmQ,Chaat Palace,"['foodtrucks', 'indpak']",2,1,100,4.5,1188 S De Anza Blvd,San Jose,CA
28,v5q7IydFoH_VneyaPFfdIQ,Champa Kitchen,"['halal', 'vietnamese', 'asianfusion']",3,2,151,4.5,5560 Monterey Rd,San Jose,CA
29,vJbbZX9tAuOxJ4omrnhKqw,Sagar Sweets Restaurant,['indpak'],1,1,158,3.5,146 George St,San Jose,CA
